UL,UF,UQA,UTS,URB,URN,URF,URC,USC,RL,RR,RPN,RS,SA,SS,SRN,SUN,label
0.666666667,0.806141387,0,0,0.015151515,0.172757475,0.000265523,0.038942307,1.00E-08,0.014995021,1.197657248,0,0.038423433,0.918447293,0.931333333,0.286880927,0.282402529,0
0.644444445,0.79939261,0,0,0.007575758,0.169435216,0.000161441,0.019852941,1.00E-08,0.016889307,1.099026651,0,0.044131292,0.923202614,0.915464052,0.278807413,0.276658609,0
0.644444445,0.798886452,0,0,0.015151515,0.179401993,0.000217237,0.0375,1.00E-08,0.017699402,1.050631962,0,0.038955643,0.909722222,0.93262963,0.273211568,0.270928463,0
0.644444445,0.798717732,0,0,0.007575758,0.172757475,0.000152783,0.019471154,1.00E-08,0.014346639,1.169094589,0,0.041242003,0.931089744,0.942923077,0.311907271,0.307692308,0
0.644444445,0.802092121,0,0,0.015151515,0.176079734,0.000189156,0.038207547,1.00E-08,0.01097781,1.019818756,0,0.040850979,0.927847659,0.935421384,0.299043681,0.294908245,0
0.666666667,0.800404927,0,0,0.015151515,0.189368771,0.000207993,0.035526315,1.00E-08,0.018272648,1.114658121,0,0.038564906,0.916991553,0.933017544,0.270127373,0.267724105,0
0.577777778,0.799730049,0,0,0.015151515,0.172757475,0.000187992,0.038942307,1.00E-08,0.017663515,0.934512244,0,0.050845178,0.924679487,0.940346154,0.291622761,0.289251844,0
0.688888889,0.799730049,0,0,0.015151515,0.169435216,0.000180534,0.039705882,1.00E-08,0.012913605,1.030688937,0,0.041895951,0.898511256,0.931751634,0.325543916,0.320709106,0
0.555555556,0.79956133,0,0,0.015151515,0.189368771,0.000217757,0.035526315,1.00E-08,0.013069533,1.079571013,0,0.033524941,0.91268681,0.945754386,0.269166066,0.266762797,0
0.577777778,0.800742365,0,0,0.015151515,0.169435216,0.00016567,0.039705882,1.00E-08,0.014896892,1.107964778,0,0.041964407,0.923384168,0.927372549,0.306204674,0.303518668,0
0.6,0.800911085,0,0,0.007575758,0.169435216,0.00016223,0.019852941,1.00E-08,0.014864379,0.966243204,0,0.040763559,0.90885984,0.931660131,0.246843943,0.24550094,0
0.644444445,0.800067488,0,0,0.022727273,0.169435216,0.000177874,0.059558823,1.00E-08,0.01740666,1.015550499,0,0.0457327,0.91902687,0.928379085,0.224281493,0.222132689,0
0.577777778,0.798211574,0,0,0.015151515,0.189368771,0.000238262,0.035526315,1.00E-08,0.017216204,1.048998878,0,0.037097479,0.905620533,0.92277193,0.309540976,0.306416727,0
0.555555556,0.800911085,0,0,0.015151515,0.179401993,0.000191761,0.0375,1.00E-08,0.017245807,1.042190397,0,0.04116753,0.912894376,0.93891358,0.291476408,0.287924911,0
0.6,0.802092121,0,0,0.015151515,0.182724252,0.000236352,0.036818181,1.00E-08,0.016289344,1.01909744,0,0.04104795,0.93476431,0.939612121,0.297882939,0.296388543,0
0.644444445,0.801417243,0,0,0.015151515,0.179401993,0.000205793,0.0375,1.00E-08,0.017563645,1.06601942,0.001851852,0.033663332,0.925411523,0.933975309,0.312024353,0.308980213,0
0.577777778,0.800404927,0,0,0.007575758,0.179401993,0.000171007,0.01875,0.018518528,0.012921556,1.014685614,0,0.039727217,0.928022362,0.925849057,0.313517705,0.312225381,0
0.511111111,0.789606884,0,0,0.015151515,0.179401993,0.000199562,0.0375,1.00E-08,0.014178913,0.935847027,0,0.041516154,0.923353909,0.93962963,0.324200913,0.321410452,0
0.8,0.802092121,0,0,0.015151515,0.19269103,0.000328828,0.034913793,1.00E-08,0.016109605,1.192926919,0,0.044886462,0.915788633,0.927735632,0.299952763,0.295229098,0
0.755555556,0.800067488,0,0,0.015151515,0.189368771,0.000229424,0.035526315,0.017543869,0.014343899,1.010429471,0,0.031442835,0.936011905,0.937571429,0.32778865,0.324608611,0
0.6,0.800573646,0,0,0.015151515,0.202657807,0.00029219,0.033196721,1.00E-08,0.013114319,1.074352099,0,0.032157433,0.927064359,0.933748634,0.295306535,0.29283629,0
0.644444445,0.800573646,0,0,0.015151515,0.179401993,0.000184225,0.0375,1.00E-08,0.016187774,1.055397766,0,0.034919063,0.90723594,0.943345679,0.283866058,0.282090309,0
0.755555556,0.80226084,0,0,0.015151515,0.169435216,0.000183612,0.039705882,1.00E-08,0.01512676,1.109118943,0,0.044101716,0.923384168,0.939464052,0.261616976,0.259736771,0
0.666666667,0.799223891,0,0,0.007575758,0.199335548,0.000237102,0.016875,1.00E-08,0.015328256,1.187476481,0,0.031773331,0.928703704,0.933344444,0.316666667,0.31369863,0
0.6,0.802092121,0,0,0.015151515,0.189368771,0.00029648,0.035526315,1.00E-08,0.018494655,0.913165419,0,0.036533001,0.927875244,0.939953216,0.273732276,0.271809661,0
0.666666667,0.80226084,0,0,0.015151515,0.179401993,0.000194502,0.0375,1.00E-08,0.016540629,0.987180832,0,0.054414341,0.92446845,0.93562963,0.274226281,0.270421106,0
0.666666667,0.801585963,0,0,0.015151515,0.172757475,0.000182666,0.038942307,1.00E-08,0.012517298,0.953176694,0,0.033644986,0.91087963,0.936025641,0.264488936,0.261591149,0
0.555555556,0.79956133,0,0,0.007575758,0.176079734,0.00015479,0.019103773,1.00E-08,0.013870396,0.972372114,0,0.039513029,0.919025157,0.932591195,0.254846213,0.252520031,0
0.577777778,0.801417243,0,0,0.015151515,0.189368771,0.000156086,0.035526315,1.00E-08,0.015578464,1.227916716,0,0.032238545,0.924139051,0.939789474,0.265320836,0.262677241,0
0.711111111,0.801248524,0,0,0.015151515,0.202657807,0.000223214,0.033196721,1.00E-08,0.01135935,1.004560563,0,0.034855641,0.89708561,0.93104918,0.233325848,0.231080171,0
0.644444445,0.802092121,0,0,0.015151515,0.182724252,0.00017524,0.036818181,1.00E-08,0.011447629,1.122437069,0,0.03538411,0.928619529,0.9276,0.352179328,0.347198007,0
0.711111111,0.801754682,0,0,0.015151515,0.172757475,0.000163415,0.038942307,1.00E-08,0.013318401,1.16796262,0,0.03866681,0.925302707,0.93474359,0.308746048,0.305848261,0
0.577777778,0.798211574,0,0,0.015151515,0.222591362,0.000184634,0.03022388,1.00E-08,0.013977539,0.995589858,0,0.040992566,0.927722499,0.941542289,0.308730321,0.307299121,0
0.777777778,0.79956133,0,0,0.022727273,0.179401993,0.000182788,0.056249999,1.00E-08,0.015037622,1.00991981,0,0.036485523,0.914437586,0.924197531,0.233130391,0.230339929,0
0.577777778,0.800742365,0,0,0.015151515,0.19269103,0.000238738,0.034913793,1.00E-08,0.012831908,0.941285037,0,0.038852339,0.928639847,0.938436782,0.334199339,0.332782239,0
0.622222222,0.798380294,0,0,0.015151515,0.199335548,0.000240631,0.03375,0.016666676,0.014452635,1.186495441,0,0.051888162,0.924670433,0.932915254,0.281170188,0.277919666,0
0.6,0.79956133,0,0,0.015151515,0.179401993,0.000205492,0.0375,1.00E-08,0.015815521,0.95014444,0,0.046295168,0.920781893,0.911975309,0.312278031,0.310502283,0
0.6,0.797030538,0,0,0.015151515,0.169435216,0.000205274,0.039705882,1.00E-08,0.013711596,1.054765502,0,0.03353646,0.918209877,0.929111111,0.316411496,0.31345689,0
0.6,0.798211574,0,0,0.015151515,0.209302326,0.000265044,0.032142857,1.00E-08,0.013326903,0.913263769,0,0.042664717,0.904320988,0.932380952,0.231789519,0.229397695,0
0.644444445,0.801079804,0,0,0.015151515,0.19269103,0.000205872,0.034913793,1.00E-08,0.015093944,1.034842384,0,0.038787332,0.913793103,0.928643678,0.283656117,0.280821918,0
0.622222222,0.801248524,0,0,0.007575758,0.169435216,0.000179881,0.019852941,1.00E-08,0.011937077,0.977489661,0,0.043962981,0.917211329,0.939620915,0.281224819,0.279613215,0
0.666666667,0.799898768,0,0,0.015151515,0.176079734,0.000191518,0.038207547,1.00E-08,0.015778842,0.911468907,0,0.031386318,0.925401817,0.932176101,0.30395451,0.300852934,0
0.577777778,0.799898768,0,0,0.015151515,0.182724252,0.000199576,0.036818181,1.00E-08,0.014127656,1.127116223,0,0.036892244,0.895286195,0.934036364,0.284682441,0.280697385,0
0.6,0.800404927,0,0,0.015151515,0.169435216,0.000174447,0.039705882,1.00E-08,0.012589044,1.240748225,0,0.033452726,0.917574437,0.936535948,0.280687618,0.278538813,0
0.666666667,0.800067488,0,0,0.015151515,0.172757475,0.000196067,0.038942307,0.019230779,0.015989133,1.087223748,0,0.042502204,0.925018155,0.923751634,0.302712866,0.298683857,0
0.577777778,0.802092121,0,0,0.007575758,0.169435216,0.000204747,0.019852941,1.00E-08,0.01370475,1.005458207,0,0.036753248,0.915123457,0.931895425,0.315605694,0.312919688,0
0.622222222,0.800404927,0,0,0.007575758,0.169435216,0.000188031,0.019852941,1.00E-08,0.011763104,0.99652008,0,0.035391172,0.917846768,0.935176471,0.329841526,0.326349718,0
0.6,0.799730049,0,0,0.015151515,0.172757475,0.000147942,0.038942307,1.00E-08,0.016018782,1.043813775,0,0.032857738,0.928952991,0.943782051,0.280295047,0.277660695,0
0.644444445,0.802935718,0,0,0.007575758,0.169435216,0.000210257,0.019852941,1.00E-08,0.013219909,1.142133635,0,0.041748837,0.930283224,0.929359477,0.324469514,0.321514907,0
0.8,0.79956133,0,0,0.015151515,0.182724252,0.000196743,0.036818181,1.00E-08,0.018201384,1.0331349,0,0.042428352,0.914814815,0.937721212,0.225653798,0.222665006,0
0.577777778,0.801923401,0,0,0.015151515,0.186046512,0.000231115,0.036160714,1.00E-08,0.013328114,1.124845979,0,0.034125279,0.922453704,0.934714286,0.26834638,0.266634051,0
0.666666667,0.799898768,0,0,0.007575758,0.172757475,0.000219003,0.019471154,1.00E-08,0.014862996,1.316856988,0,0.041908244,0.917200855,0.923294872,0.326923077,0.325342466,0
0.688888889,0.804622912,0,0,0.015151515,0.169435216,0.000201945,0.039705882,1.00E-08,0.016523104,1.129303527,0,0.041172705,0.924655047,0.934535948,0.275852807,0.273435402,0
0.666666667,0.804285473,0,0,0.015151515,0.19269103,0.000181686,0.034913793,1.00E-08,0.017855536,1.052590898,0,0.047516037,0.920258621,0.934862069,0.268540387,0.266414738,0
0.622222222,0.803779315,0.055555556,0,0.015151515,0.19269103,0.000176933,0.034913793,1.00E-08,0.011832302,1.129414601,0,0.034982923,0.921455939,0.933206897,0.273736419,0.270666037,0
0.6,0.801585963,0,0,0.015151515,0.179401993,0.000241485,0.0375,0.018518528,0.015026845,1.032658788,0,0.036327164,0.92732355,0.946289308,0.288188162,0.284569656,0
0.555555556,0.803273157,0,0,0.015151515,0.196013289,0.000208192,0.034322034,0.016949162,0.013805403,1.063787332,0,0.038886103,0.920977011,0.922517241,0.335852622,0.33065659,0
0.622222222,0.799730049,0,0,0.015151515,0.199335548,0.000224605,0.03375,1.00E-08,0.012631081,1.054145471,0,0.034998292,0.91712963,0.918722222,0.287899543,0.285159817,0
0.777777778,0.798549013,0,0,0.015151515,0.176079734,0.000207654,0.038207547,0.018867934,0.013303407,1.047842496,0,0.051965186,0.910434473,0.934205128,0.327186512,0.322708114,0
0.666666667,0.798211574,0,0,0.007575758,0.179401993,0.000233985,0.01875,1.00E-08,0.019710418,0.90357644,0,0.039052852,0.916666667,0.936419753,0.28817859,0.28513445,0
0.555555556,0.799055171,0,0,0.015151515,0.19269103,0.000203013,0.034913793,1.00E-08,0.01497357,0.983626582,0,0.060257216,0.892241379,0.929609195,0.262399622,0.260037789,0
0.666666667,0.800067488,0,0,0.015151515,0.182724252,0.000146751,0.036818181,1.00E-08,0.013220032,1.146903062,0,0.032673478,0.916329966,0.941345455,0.322042341,0.317310087,0
0.577777778,0.800573646,0,0,0.015151515,0.176079734,0.000216334,0.038207547,1.00E-08,0.01426339,1.17824975,0,0.040911816,0.924703005,0.942,0.215818041,0.213750323,0
0.577777778,0.800236207,0,0,0.007575758,0.176079734,0.000202575,0.019103773,1.00E-08,0.01480129,0.949204098,0,0.034579249,0.930642907,0.939320755,0.319462393,0.317136211,0
0.644444445,0.801585963,0,0,0.015151515,0.169435216,0.000171077,0.039705882,0.019607853,0.01944356,1.283855209,0,0.034503519,0.923981481,0.92264,0.323287671,0.320547945,0
0.555555556,0.803610596,0,0,0.007575758,0.179401993,0.000202922,0.01875,1.00E-08,0.011747164,0.959676049,0,0.032551339,0.917866941,0.936925926,0.279553526,0.277016743,0
0.666666667,0.798380294,0,0,0.015151515,0.199335548,0.000183968,0.03375,0.016666676,0.015359771,1.054145471,0,0.043226786,0.911173886,0.933152542,0.233805433,0.232180172,0
0.733333333,0.800573646,0,0,0.015151515,0.172757475,0.000262266,0.038942307,1.00E-08,0.014369572,0.968024008,0,0.036446813,0.925480769,0.919076923,0.363013699,0.359325606,0
0.555555556,0.800742365,0,0,0.015151515,0.186046512,0.000244824,0.036160714,0.017857153,0.015567559,1.017704989,0,0.023063834,0.91986532,0.940666667,0.240099626,0.2373599,0
0.733333333,0.799223891,0,0,0.015151515,0.169435216,0.000178672,0.039705882,1.00E-08,0.015759908,1.039627064,0,0.032474248,0.924110385,0.936862745,0.250872952,0.248455547,0
0.555555556,0.801923401,0,0,0.015151515,0.169435216,0.000189461,0.039705882,1.00E-08,0.021505565,1.068749775,0,0.040647934,0.921205519,0.93730719,0.283373623,0.280150416,0
0.644444445,0.799730049,0,0,0.015151515,0.186046512,0.000239989,0.036160714,1.00E-08,0.015861064,1.018756103,0,0.03942158,0.926256614,0.942011905,0.257338552,0.255136986,0
0.6,0.801585963,0,0,0.015151515,0.182724252,0.000202587,0.036818181,1.00E-08,0.015682677,1.177516686,0,0.031662423,0.91986532,0.934981818,0.301369863,0.299377335,0
0.622222222,0.802766998,0,0,0.015151515,0.176079734,0.000143972,0.038207547,1.00E-08,0.016002232,1.13302433,0,0.03867551,0.920160727,0.929962264,0.325924011,0.323856294,0
0.6,0.80226084,0,0,0.015151515,0.199335548,0.000219658,0.03375,0.016666676,0.012305753,0.955128254,0,0.052740589,0.935655995,0.948361582,0.25655909,0.254701648,0
0.688888889,0.800067488,0,0,0.015151515,0.202657807,0.000278529,0.033196721,1.00E-08,0.01436521,1.094481686,0,0.041382879,0.931238616,0.932918033,0.218953514,0.216258702,0
0.644444445,0.801248524,0,0,0.015151515,0.209302326,0.000325306,0.032142857,1.00E-08,0.012788035,1.075141813,0,0.038265331,0.934450323,0.936888889,0.275059796,0.273102848,0
0.644444445,0.800236207,0,0,0.007575758,0.172757475,0.00020528,0.019471154,1.00E-08,0.015552218,1.01143398,0,0.042354029,0.91622151,0.932846154,0.292676502,0.290305585,0
0.577777778,0.79939261,0,0,0.015151515,0.182724252,0.000202587,0.036818181,0.018181828,0.01690236,1.059069371,0,0.033323462,0.924039781,0.930814815,0.343734145,0.339675292,0
0.644444445,0.802935718,0,0,0.015151515,0.199335548,0.000273164,0.03375,1.00E-08,0.021919674,1.078899775,0,0.041701218,0.905092593,0.921955556,0.253424658,0.251141553,0
0.622222222,0.799223891,0,0,0.022727273,0.189368771,0.000246711,0.053289473,1.00E-08,0.015115569,1.109110475,0,0.03919017,0.916991553,0.92277193,0.320355684,0.317471762,0
0.177777778,0.798042855,0.970471323,0.009508716,0.068181818,0.212624585,0.0008,0.142382811,0.01562501,0.012224806,1.493878034,0.003125,0.039396794,0.911155203,0.913978836,0.09458578,0.094150902,0
0.6,0.804285473,0,0,0.007575758,0.169435216,0.000205274,0.019852941,1.00E-08,0.0125052,1.04467321,0,0.04287868,0.90885984,0.916836601,0.199033038,0.196347032,0
0.6,0.79956133,0,0,0.022727273,0.215946844,0.000251144,0.046730769,1.00E-08,0.015672384,1.141379603,0,0.041801557,0.923504274,0.939230769,0.278398314,0.276290832,0
0.622222222,0.800236207,0,0,0.015151515,0.186046512,0.000203016,0.036160714,1.00E-08,0.012595137,1.2054645,0,0.033074394,0.901289683,0.928535714,0.244863014,0.243639922,0
0.577777778,0.800742365,0,0,0.015151515,0.179401993,0.000199092,0.0375,1.00E-08,0.017015777,0.894044831,0,0.043132935,0.911865569,0.930320988,0.252409944,0.250887874,0
0.622222222,0.79956133,0,0,0.007575758,0.169435216,0.000195408,0.019852941,1.00E-08,0.013537624,1.010504353,0,0.036612029,0.912127814,0.934679739,0.24979855,0.247649745,0
0.622222222,0.797705416,0,0,0.007575758,0.199335548,0.000254203,0.016875,0.016666676,0.016787146,1.008926086,0,0.036449575,0.91745135,0.920418079,0.286510332,0.282563269,0
0.666666667,0.800067488,0,0,0.015151515,0.19269103,0.000180672,0.034913793,1.00E-08,0.016231985,0.988063711,0,0.033612684,0.930715198,0.937482759,0.322153991,0.319555975,0
0.644444445,0.800236207,0,0,0.007575758,0.169435216,0.000356703,0.019852941,1.00E-08,0.020392141,0.933228512,0,0.037429679,0.895787945,0.92730719,0.308084878,0.304861671,0
0.688888889,0.800236207,0,0,0.015151515,0.176079734,0.000312029,0.038207547,1.00E-08,0.016310153,1.00525158,0,0.041502518,0.918238994,0.934062893,0.338071853,0.334453347,0
0.577777778,0.80242956,0,0,0.015151515,0.176079734,0.000228764,0.038207547,1.00E-08,0.014939608,1.080721963,0,0.04279692,0.915967855,0.921320755,0.271129491,0.268544844,0
0.555555556,0.802598279,0,0,0.015151515,0.169435216,0.000161115,0.039705882,1.00E-08,0.012176074,1.078842067,0,0.045435293,0.908678286,0.928300654,0.201450443,0.20010744,0
0.622222222,0.800742365,0,0,0.015151515,0.176079734,0.000170536,0.038207547,1.00E-08,0.01334128,1.165903796,0,0.042384666,0.92033543,0.932641509,0.236495218,0.233652106,0
0.555555556,0.798886452,0,0,0.015151515,0.182724252,0.000256071,0.036818181,1.00E-08,0.013553253,1.141153683,0,0.031782359,0.913888889,0.941309091,0.260523039,0.258779577,0
0.666666667,0.802935718,0,0,0.015151515,0.196013289,0.000199367,0.034322034,1.00E-08,0.013917819,1.084599278,0,0.037587275,0.916823603,0.935728814,0.292779197,0.287903413,0
0.6,0.799730049,0,0,0.007575758,0.182724252,0.000197285,0.018409091,1.00E-08,0.013389817,1.199842228,0,0.035835834,0.916582492,0.94129697,0.236363636,0.234122042,0
0.622222222,0.79956133,0,0,0.007575758,0.176079734,0.000233934,0.019103773,1.00E-08,0.01359376,1.028419595,0,0.043744215,0.92033543,0.925283019,0.280434221,0.277591109,0
0.577777778,0.798380294,0,0,0.007575758,0.169435216,0.000192668,0.019852941,1.00E-08,0.020285475,1.132041343,0,0.028942177,0.930646333,0.94875817,0.303250067,0.301369863,0
0.577777778,0.800911085,0,0,0.007575758,0.172757475,0.000163349,0.019471154,1.00E-08,0.017522537,0.972973112,0,0.028664182,0.918002137,0.929435897,0.27028451,0.267913593,0
0.577777778,0.797030538,0,0,0.015151515,0.172757475,0.000191537,0.038942307,1.00E-08,0.013193091,1.119603542,0,0.036558587,0.91755698,0.931128205,0.281612223,0.278451001,0
0.777777778,0.80242956,0,0,0.015151515,0.196013289,0.000217423,0.034322034,0.033898315,0.015950706,0.987268058,0,0.036120078,0.915773229,0.941450292,0.253785148,0.251622206,0
0.577777778,0.800067488,0,0,0.015151515,0.172757475,0.000412437,0.038942307,1.00E-08,0.013704971,0.995454697,0,0.037508677,0.924679487,0.941666667,0.277924131,0.275289779,0
0.622222222,0.801079804,0,0,0.015151515,0.179401993,0.0001915,0.0375,1.00E-08,0.015335531,1.184480115,0,0.029059805,0.918381344,0.938345679,0.231354642,0.228817859,0
0.666666667,0.800404927,0,0,0.015151515,0.196013289,0.000204679,0.034322034,0.016949162,0.011383493,1.004715749,0,0.040730339,0.932630907,0.93362069,0.290741615,0.288143599,0
0.577777778,0.79956133,0,0,0.022727273,0.199335548,0.00023928,0.050624999,1.00E-08,0.01251666,1.008926086,0,0.033808798,0.922839506,0.935455556,0.2456621,0.243607306,0
0.555555556,0.803104437,0,0,0.015151515,0.219269103,0.000236634,0.030681818,0.015151525,0.016470942,1.049221571,0,0.033822249,0.915669516,0.926584615,0.266596417,0.264067439,0
0.6,0.801754682,0,0,0.022727273,0.19269103,0.000259522,0.052370689,1.00E-08,0.017302816,1.142725986,0,0.029380801,0.923690932,0.92991954,0.269721304,0.266887104,0
0.622222222,0.799730049,0,0,0.015151515,0.182724252,0.000218559,0.036818181,1.00E-08,0.011772385,1.177516686,0,0.043115495,0.921212121,0.924545455,0.300373599,0.296139477,0
0.733333333,0.800573646,0,0,0.015151515,0.172757475,0.000354185,0.038942307,1.00E-08,0.014735448,1.03009843,0,0.034213844,0.939725783,0.93825641,0.365384615,0.361696523,0
0.577777778,0.801248524,0,0,0.015151515,0.169435216,0.00022359,0.039705882,1.00E-08,0.015507217,1.035735083,0,0.038925854,0.908587509,0.932222222,0.303787268,0.301101262,0
0.622222222,0.802092121,0,0,0.015151515,0.169435216,0.00027031,0.039705882,0.019607853,0.014815892,1.273762917,0,0.030389024,0.904444444,0.935786667,0.254520548,0.251506849,0
0.666666667,0.799223891,0,0,0.007575758,0.186046512,0.000174233,0.018080357,1.00E-08,0.016496899,1.138632771,0,0.042020019,0.911789021,0.932678571,0.304794521,0.299902153,0
0.555555556,0.800404927,0,0,0.015151515,0.202657807,0.000206841,0.033196721,1.00E-08,0.016154994,0.930550117,0,0.04758181,0.905737705,0.931256831,0.275095441,0.273074332,0
0.711111111,0.800404927,0,0,0.015151515,0.169435216,0.000138732,0.039705882,0.019607853,0.011714617,1.083888213,0,0.038362397,0.925648148,0.947226667,0.305205479,0.301917808,0
0.8,0.802092121,0,0,0.015151515,0.169435216,0.000190549,0.039705882,1.00E-08,0.012352329,0.947212785,0,0.042709157,0.911583152,0.927581699,0.217566479,0.214880473,0
0.6,0.800404927,0,0,0.015151515,0.205980066,0.000234451,0.03266129,1.00E-08,0.013889293,1.176328035,0,0.031552198,0.92510454,0.940817204,0.28325232,0.279275298,0
0.644444445,0.799898768,0,0,0.015151515,0.196013289,0.00021509,0.034322034,1.00E-08,0.015750519,1.249725927,0,0.032082727,0.915881984,0.934542373,0.398653355,0.395170652,0
0.622222222,0.798211574,0,0,0.015151515,0.169435216,0.000201741,0.039705882,1.00E-08,0.022129584,1.079996232,0,0.03837721,0.913852578,0.936666667,0.23636852,0.234488316,0
0.622222222,0.801923401,0,0,0.015151515,0.176079734,0.000144122,0.038207547,0.018867934,0.01490393,1.300056164,0,0.030657903,0.926816239,0.938871795,0.231559536,0.228398314,0
0.666666667,0.798549013,0,0,0.015151515,0.172757475,0.000230824,0.038942307,1.00E-08,0.014319228,1.019068252,0,0.034295597,0.91951567,0.931987179,0.23630137,0.234457323,0
0.777777778,0.799898768,0,0,0.015151515,0.179401993,0.000189692,0.0375,1.00E-08,0.011657201,1.143767963,0,0.043052562,0.911179698,0.927530864,0.297057331,0.293252156,0
0.577777778,0.800573646,0,0,0.022727273,0.172757475,0.000248319,0.058413461,0.019230779,0.014062444,1.03886467,0,0.03446438,0.932734205,0.937660131,0.293580446,0.291431641,0
0.6,0.801585963,0,0,0.015151515,0.19269103,0.000217222,0.034913793,1.00E-08,0.013354033,1.060450285,0,0.052068745,0.915708812,0.937333333,0.271138403,0.268540387,0
0.622222222,0.801248524,0,0,0.007575758,0.179401993,0.000191327,0.01875,1.00E-08,0.012864454,1.318328268,0,0.03989768,0.913237311,0.923481481,0.30644343,0.302891933,0
0.666666667,0.802598279,0,0,0.022727273,0.169435216,0.000189732,0.059558823,1.00E-08,0.011856077,1.049719356,0,0.050255732,0.914488017,0.938836601,0.272360999,0.270480795,0
0.577777778,0.80242956,0,0,0.015151515,0.199335548,0.000257414,0.03375,1.00E-08,0.012759082,1.183187257,0,0.037003069,0.915740741,0.925177778,0.292922374,0.289269406,0
0.555555556,0.799898768,0,0,0.015151515,0.176079734,0.00022406,0.038207547,1.00E-08,0.011705619,1.01496303,0,0.033471253,0.921383648,0.935157233,0.288705092,0.28534505,0
0.711111111,0.803948034,0,0,0.015151515,0.179401993,0.000261385,0.0375,1.00E-08,0.011905005,1.250111333,0,0.040852307,0.923182442,0.941567901,0.34297311,0.339167935,0
0.644444445,0.801079804,0,0,0.007575758,0.169435216,0.000207844,0.019852941,0.019607853,0.01440064,1.030688937,0,0.032883192,0.92462963,0.941373333,0.28739726,0.285205479,0
0.555555556,0.801079804,0,0,0.015151515,0.182724252,0.000200695,0.036818181,1.00E-08,0.015037397,0.976985058,0,0.045408432,0.927946128,0.941806061,0.283935243,0.280697385,0
0.644444445,0.799055171,0,0,0.015151515,0.176079734,0.000192498,0.038207547,1.00E-08,0.011953166,0.934636922,0,0.027253001,0.927847659,0.928566038,0.256655467,0.254070819,0
0.622222222,0.801585963,0,0,0.015151515,0.205980066,0.000225186,0.03266129,1.00E-08,0.014637201,0.979581552,0,0.047542121,0.921146953,0.930741935,0.287229342,0.283915157,0
0.577777778,0.798211574,0,0,0.022727273,0.176079734,0.000248239,0.05731132,1.00E-08,0.011143022,0.955170435,0,0.036503951,0.906533892,0.922,0.27216335,0.271129491,0
0.644444445,0.800404927,0,0,0.015151515,0.182724252,0.000205101,0.036818181,1.00E-08,0.015970936,1.185804768,0,0.046656943,0.922222222,0.926036364,0.298381071,0.296886675,0
0.666666667,0.797199258,0,0,0.015151515,0.182724252,0.000199948,0.036818181,1.00E-08,0.013557486,0.968696977,0,0.042505654,0.925420875,0.935915152,0.240099626,0.237858032,0
0.688888889,0.800067488,0,0,0.015151515,0.179401993,0.000239702,0.0375,1.00E-08,0.013887471,1.06969518,0,0.041715777,0.921210562,0.92982716,0.249873161,0.246575342,0
0.577777778,0.79956133,0,0,0.03030303,0.19269103,0.000194307,0.069827585,1.00E-08,0.014275902,1.043716641,0,0.0360166,0.9149106,0.91737931,0.302550779,0.299952763,0
0.6,0.798211574,0,0,0.015151515,0.186046512,0.000202265,0.036160714,0.017857153,0.013393568,1.079941121,0,0.045839158,0.922643098,0.943793939,0.301120797,0.296886675,0
0.622222222,0.801923401,0,0,0.015151515,0.186046512,0.00020715,0.036160714,1.00E-08,0.014215374,0.960064454,0,0.045321628,0.916666667,0.939380952,0.30944227,0.305039139,0
0.622222222,0.799898768,0,0,0.015151515,0.179401993,0.000198343,0.0375,1.00E-08,0.015552629,1.217840746,0,0.038444763,0.929698217,0.926876543,0.316083206,0.309741248,0
0.777777778,0.798886452,0,0,0.015151515,0.176079734,0.000191962,0.038207547,0.018867934,0.013223267,1.099034253,0,0.045862539,0.900462963,0.918846154,0.345890411,0.341412013,0
0.577777778,0.801585963,0,0,0.015151515,0.186046512,0.000207543,0.036160714,1.00E-08,0.014234591,1.018756103,0,0.021911445,0.907242063,0.928916667,0.281311155,0.279598826,0
0.644444445,0.801923401,0,0,0.015151515,0.172757475,0.000204146,0.038942307,0.019230779,0.012724289,0.968024008,0,0.047333772,0.921750182,0.928130719,0.289551437,0.285253828,0
0.688888889,0.800742365,0,0,0.03030303,0.235880399,0.00049044,0.057042253,1.00E-08,0.014141454,1.020381162,0,0.042580975,0.898408972,0.933230047,0.303685124,0.301176925,0
0.577777778,0.80512907,0,0,0.015151515,0.179401993,0.000174689,0.0375,1.00E-08,0.016214169,1.287147725,0,0.037709114,0.927211934,0.92308642,0.261796043,0.259512938,0
0.577777778,0.80529779,0,0,0.015151515,0.209302326,0.000193622,0.032142857,1.00E-08,0.012851759,1.205274379,0,0.044470805,0.924015285,0.934624339,0.24548815,0.243748641,0
0.644444445,0.803948034,0,0,0.015151515,0.172757475,0.00019281,0.038942307,1.00E-08,0.010583894,1.049894849,0,0.047521147,0.926103989,0.933820513,0.301633298,0.296891465,0
0.688888889,0.801585963,0,0,0.007575758,0.169435216,0.000203909,0.019852941,1.00E-08,0.010577809,1.011658518,0,0.030975233,0.914669572,0.946300654,0.237980124,0.234756916,0
0.622222222,0.797874135,0,0,0.015151515,0.202657807,0.000221143,0.033196721,1.00E-08,0.016463541,1.073387142,0,0.031616089,0.918032787,0.912480874,0.278463957,0.27621828,0
